latitude,longitude,elevation,time,temp,dwpt,rhum,prcp,wdir,wspd,pres,coco,exact_time,day_of_week,time_seconds,distance,predicted_time
44.382185,-72.950997,126.0,2023-04-28 17:57:29+00:00,18.8,1.7,32.0,0.0,290.0,18.4,1019.8,2.0,17:57:29,4,2950.0,2.9182877868764012,0.0044244034
44.382208,-72.950975,125.6,2023-04-28 17:57:30+00:00,18.8,1.7,32.0,0.0,290.0,18.4,1019.8,2.0,17:57:30,4,2951.0,3.0992706599697404,0.0044244034
44.382227,-72.950959,125.0,2023-04-28 17:57:31+00:00,18.8,1.7,32.0,0.0,290.0,18.4,1019.8,2.0,17:57:31,4,2952.0,2.4664116528489353,0.0044244034
44.382244,-72.950946,124.4,2023-04-28 17:57:32+00:00,18.8,1.7,32.0,0.0,290.0,18.4,1019.8,2.0,17:57:32,4,2953.0,2.1544542461429845,0.0044244034
44.382265,-72.950932,124.2,2023-04-28 17:57:33+00:00,18.8,1.7,32.0,0.0,290.0,18.4,1019.8,2.0,17:57:33,4,2954.0,2.586497062488926,0.0044244034
44.381957,-72.950923,131.6,2023-04-28 17:58:42+00:00,18.7,1.6,32.0,0.0,290.0,18.4,1019.8,2.0,17:58:42,4,3023.0,34.23238296578958,0.0044244034
44.381931,-72.950934,131.8,2023-04-28 17:58:43+00:00,18.7,1.6,32.0,0.0,290.0,18.4,1019.8,2.0,17:58:43,4,3024.0,3.0191682783834604,0.0044244034
44.38191,-72.950948,132.0,2023-04-28 17:58:44+00:00,18.7,1.6,32.0,0.0,290.0,18.4,1019.8,2.0,17:58:44,4,3025.0,2.5864996744053355,0.0044244034
44.381881,-72.950963,132.0,2023-04-28 17:58:45+00:00,18.7,1.6,32.0,0.0,290.0,18.4,1019.8,2.0,17:58:45,4,3026.0,3.437030814833953,0.0044244034
44.381862,-72.950977,132.2,2023-04-28 17:58:46+00:00,18.7,1.6,32.0,0.0,290.0,18.4,1019.8,2.0,17:58:46,4,3027.0,2.3879228495858693,0.0044244034
44.381839,-72.950994,132.4,2023-04-28 17:58:47+00:00,18.7,1.6,32.0,0.0,290.0,18.4,1019.8,2.0,17:58:47,4,3028.0,2.892605617720479,0.0044244034
44.381812,-72.951013,132.6,2023-04-28 17:58:48+00:00,18.7,1.6,32.0,0.0,290.0,18.4,1019.8,2.0,17:58:48,4,3029.0,3.360643151723199,0.0044244034
44.381791,-72.951029,132.8,2023-04-28 17:58:49+00:00,18.7,1.6,32.0,0.0,290.0,18.4,1019.8,2.0,17:58:49,4,3030.0,2.6591381669468066,0.0044244034
44.381773,-72.951045,133.2,2023-04-28 17:58:50+00:00,18.7,1.6,32.0,0.0,290.0,18.4,1019.8,2.0,17:58:50,4,3031.0,2.3719926476720956,0.0044244034
44.381757,-72.951064,133.4,2023-04-28 17:58:51+00:00,18.7,1.6,32.0,0.0,290.0,18.4,1019.8,2.0,17:58:51,4,3032.0,2.33527689125739,0.0044244034
44.381742,-72.951079,133.8,2023-04-28 17:58:52+00:00,18.7,1.6,32.0,0.0,290.0,18.4,1019.8,2.0,17:58:52,4,3033.0,2.051115229150665,0.0044244034
44.381723,-72.951097,134.0,2023-04-28 17:58:53+00:00,18.7,1.6,32.0,0.0,290.0,18.4,1019.8,2.0,17:58:53,4,3034.0,2.552459205678869,0.0044244034
44.381704,-72.951121,134.2,2023-04-28 17:58:54+00:00,18.7,1.6,32.0,0.0,290.0,18.4,1019.8,2.0,17:58:54,4,3035.0,2.848750922795661,0.0044244034
44.381688,-72.951148,134.4,2023-04-28 17:58:55+00:00,18.7,1.6,32.0,0.0,290.0,18.4,1019.8,2.0,17:58:55,4,3036.0,2.7911500119279227,0.0044244034
44.381669,-72.951179,134.6,2023-04-28 17:58:56+00:00,18.7,1.6,32.0,0.0,290.0,18.4,1019.8,2.0,17:58:56,4,3037.0,3.2496679055459383,0.0044244034
44.381648,-72.951219,134.6,2023-04-28 17:58:57+00:00,18.7,1.6,32.0,0.0,290.0,18.4,1019.8,2.0,17:58:57,4,3038.0,3.950461518085934,0.0044244034
44.381637,-72.951254,134.8,2023-04-28 17:58:58+00:00,18.7,1.6,32.0,0.0,290.0,18.4,1019.8,2.0,17:58:58,4,3039.0,3.0452374312187187,0.0044244034
44.381637,-72.951285,134.8,2023-04-28 17:58:59+00:00,18.7,1.6,32.0,0.0,290.0,18.4,1019.8,2.0,17:58:59,4,3040.0,2.4703990095702606,0.0044244034
44.381646,-72.951315,134.8,2023-04-28 17:59:00+00:00,18.7,1.6,32.0,0.0,290.0,18.4,1019.8,2.0,17:59:00,4,3041.0,2.5914555416077913,0.0044244034
44.381659,-72.951341,135.0,2023-04-28 17:59:01+00:00,18.7,1.6,32.0,0.0,290.0,18.4,1019.8,2.0,17:59:01,4,3042.0,2.525808102988203,0.0044244034
44.381674,-72.951365,135.0,2023-04-28 17:59:02+00:00,18.7,1.6,32.0,0.0,290.0,18.4,1019.8,2.0,17:59:02,4,3043.0,2.5369500968149215,0.0044244034
44.381698,-72.951395,135.0,2023-04-28 17:59:03+00:00,18.7,1.6,32.0,0.0,290.0,18.4,1019.8,2.0,17:59:03,4,3044.0,3.5815762883467643,0.0044244034
44.381719,-72.951415,135.0,2023-04-28 17:59:04+00:00,18.7,1.6,32.0,0.0,290.0,18.4,1019.8,2.0,17:59:04,4,3045.0,2.8258621057733393,0.0044244034
44.381742,-72.95144,135.0,2023-04-28 17:59:05+00:00,18.7,1.6,32.0,0.0,290.0,18.4,1019.8,2.0,17:59:05,4,3046.0,3.240516927680431,0.0044244034
44.381766,-72.95147,134.8,2023-04-28 17:59:06+00:00,18.7,1.6,32.0,0.0,290.0,18.4,1019.8,2.0,17:59:06,4,3047.0,3.581574462912877,0.0044244034
44.38179,-72.951496,134.8,2023-04-28 17:59:07+00:00,18.7,1.6,32.0,0.0,290.0,18.4,1019.8,2.0,17:59:07,4,3048.0,3.3771521069948824,0.0044244034
44.381813,-72.951513,134.6,2023-04-28 17:59:08+00:00,18.7,1.6,32.0,0.0,290.0,18.4,1019.8,2.0,17:59:08,4,3049.0,2.8926061279243034,0.0044244034
44.381837,-72.951527,134.4,2023-04-28 17:59:09+00:00,18.7,1.6,32.0,0.0,290.0,18.4,1019.8,2.0,17:59:09,4,3050.0,2.890831842483012,0.0044244034
44.38186,-72.95154,134.4,2023-04-28 17:59:10+00:00,18.7,1.6,32.0,0.0,290.0,18.4,1019.8,2.0,17:59:10,4,3051.0,2.757735988418175,0.0044244034
44.381886,-72.95155,134.2,2023-04-28 17:59:11+00:00,18.7,1.6,32.0,0.0,290.0,18.4,1019.8,2.0,17:59:11,4,3052.0,2.9970015729752557,0.0044244034
44.381909,-72.951561,134.0,2023-04-28 17:59:12+00:00,18.7,1.6,32.0,0.0,290.0,18.4,1019.8,2.0,17:59:12,4,3053.0,2.701903546634568,0.0044244034
44.381933,-72.951577,133.6,2023-04-28 17:59:13+00:00,18.7,1.6,32.0,0.0,290.0,18.4,1019.8,2.0,17:59:13,4,3054.0,2.9559996233319583,0.0044244034
44.381956,-72.951593,133.2,2023-04-28 17:59:14+00:00,18.7,1.6,32.0,0.0,290.0,18.4,1019.8,2.0,17:59:14,4,3055.0,2.8561505403761864,0.0044244034
44.381981,-72.951609,133.0,2023-04-28 17:59:15+00:00,18.7,1.6,32.0,0.0,290.0,18.4,1019.8,2.0,17:59:15,4,3056.0,3.0566260939326093,0.0044244034
44.382006,-72.951626,132.6,2023-04-28 17:59:16+00:00,18.7,1.6,32.0,0.0,290.0,18.4,1019.8,2.0,17:59:16,4,3057.0,3.090716280519339,0.0044244034
44.382028,-72.951645,132.4,2023-04-28 17:59:17+00:00,18.7,1.6,32.0,0.0,290.0,18.4,1019.8,2.0,17:59:17,4,3058.0,2.8755432365251674,0.0044244034
44.38205,-72.951663,132.0,2023-04-28 17:59:18+00:00,18.7,1.6,32.0,0.0,290.0,18.4,1019.8,2.0,17:59:18,4,3059.0,2.834392419740453,0.0044244034
44.382067,-72.951684,131.8,2023-04-28 17:59:19+00:00,18.7,1.6,32.0,0.0,290.0,18.4,1019.8,2.0,17:59:19,4,3060.0,2.5236881936298188,0.0044244034
44.382086,-72.951703,131.6,2023-04-28 17:59:20+00:00,18.7,1.6,32.0,0.0,290.0,18.4,1019.8,2.0,17:59:20,4,3061.0,2.598074477793901,0.0044244034
44.382105,-72.95172,131.6,2023-04-28 17:59:21+00:00,18.7,1.6,32.0,0.0,290.0,18.4,1019.8,2.0,17:59:21,4,3062.0,2.5085369489981786,0.0044244034
44.382125,-72.951741,131.4,2023-04-28 17:59:22+00:00,18.7,1.6,32.0,0.0,290.0,18.4,1019.8,2.0,17:59:22,4,3063.0,2.782009908758229,0.0044244034
44.382141,-72.951761,131.0,2023-04-28 17:59:23+00:00,18.7,1.6,32.0,0.0,290.0,18.4,1019.8,2.0,17:59:23,4,3064.0,2.387709534278757,0.0044244034
44.38216,-72.951781,130.6,2023-04-28 17:59:24+00:00,18.7,1.6,32.0,0.0,290.0,18.4,1019.8,2.0,17:59:24,4,3065.0,2.6453075737711846,0.0044244034
44.382176,-72.951807,130.0,2023-04-28 17:59:25+00:00,18.7,1.6,32.0,0.0,290.0,18.4,1019.8,2.0,17:59:25,4,3066.0,2.730177990446532,0.0044244034
44.382194,-72.951832,129.6,2023-04-28 17:59:26+00:00,18.7,1.6,32.0,0.0,290.0,18.4,1019.8,2.0,17:59:26,4,3067.0,2.8230539867777793,0.0044244034
44.382212,-72.951851,129.2,2023-04-28 17:59:27+00:00,18.7,1.6,32.0,0.0,290.0,18.4,1019.8,2.0,17:59:27,4,3068.0,2.508609281001399,0.0044244034
44.38223,-72.951873,128.6,2023-04-28 17:59:28+00:00,18.7,1.6,32.0,0.0,290.0,18.4,1019.8,2.0,17:59:28,4,3069.0,2.6597406494792266,0.0044244034
44.382246,-72.951892,128.0,2023-04-28 17:59:29+00:00,18.7,1.6,32.0,0.0,290.0,18.4,1019.8,2.0,17:59:29,4,3070.0,2.335269098792233,0.0044244034
44.382262,-72.95191,127.6,2023-04-28 17:59:30+00:00,18.7,1.6,32.0,0.0,290.0,18.4,1019.8,2.0,17:59:30,4,3071.0,2.2844070123462603,0.0044244034
44.382279,-72.95192,127.0,2023-04-28 17:59:31+00:00,18.8,1.6,32.0,0.0,290.0,18.4,1019.8,2.0,17:59:31,4,3072.0,2.050242398487002,0.0044244034
44.382298,-72.951928,126.4,2023-04-28 17:59:32+00:00,18.8,1.7,32.0,0.0,290.0,18.4,1019.8,2.0,17:59:32,4,3073.0,2.205426377592696,0.0044244034
44.382315,-72.951937,126.0,2023-04-28 17:59:33+00:00,18.8,1.7,32.0,0.0,290.0,18.4,1019.8,2.0,17:59:33,4,3074.0,2.0206027837138105,0.0044244034
44.382335,-72.951943,125.6,2023-04-28 17:59:34+00:00,18.8,1.7,32.0,0.0,290.0,18.4,1019.8,2.0,17:59:34,4,3075.0,2.2732465831177855,0.0044244034
44.382357,-72.951948,125.2,2023-04-28 17:59:35+00:00,18.8,1.7,32.0,0.0,290.0,18.4,1019.8,2.0,17:59:35,4,3076.0,2.476891838589715,0.0044244034
44.382379,-72.951953,124.8,2023-04-28 17:59:36+00:00,18.8,1.7,32.0,0.0,290.0,18.4,1019.8,2.0,17:59:36,4,3077.0,2.4768918216386675,0.0044244034
44.3824,-72.951955,124.2,2023-04-28 17:59:37+00:00,18.8,1.7,32.0,0.0,290.0,18.4,1019.8,2.0,17:59:37,4,3078.0,2.3389503383448225,0.0044244034
44.382422,-72.951954,123.4,2023-04-28 17:59:38+00:00,18.8,1.7,32.0,0.0,290.0,18.4,1019.8,2.0,17:59:38,4,3079.0,2.445932122728458,0.0044244034
44.382448,-72.951952,122.6,2023-04-28 17:59:39+00:00,18.8,1.7,32.0,0.0,290.0,18.4,1019.8,2.0,17:59:39,4,3080.0,2.893505213550583,0.0044244034
44.382473,-72.951952,122.0,2023-04-28 17:59:40+00:00,18.8,1.7,32.0,0.0,290.0,18.4,1019.8,2.0,17:59:40,4,3081.0,2.7779927843460266,0.0044244034
44.382495,-72.951945,121.2,2023-04-28 17:59:41+00:00,18.8,1.7,32.0,0.0,290.0,18.4,1019.8,2.0,17:59:41,4,3082.0,2.5074691102598585,0.0044244034
44.382522,-72.951938,120.4,2023-04-28 17:59:42+00:00,18.8,1.7,32.0,0.0,290.0,18.4,1019.8,2.0,17:59:42,4,3083.0,3.051648865028454,0.0044244034
44.382549,-72.951929,119.6,2023-04-28 17:59:43+00:00,18.8,1.7,32.0,0.0,290.0,18.4,1019.8,2.0,17:59:43,4,3084.0,3.0847644534825713,0.0044244034
44.382579,-72.951918,118.8,2023-04-28 17:59:44+00:00,18.8,1.7,32.0,0.0,290.0,18.4,1019.8,2.0,17:59:44,4,3085.0,3.4469149991356782,0.0044244034
44.382608,-72.951908,118.0,2023-04-28 17:59:45+00:00,18.8,1.7,32.0,0.0,290.0,18.4,1019.8,2.0,17:59:45,4,3086.0,3.319541753462414,0.0044244034
44.382639,-72.951895,117.4,2023-04-28 17:59:46+00:00,18.8,1.7,32.0,0.0,290.0,18.4,1019.8,2.0,17:59:46,4,3087.0,3.597115585794545,0.0044244034
44.382671,-72.951887,116.6,2023-04-28 17:59:47+00:00,18.8,1.7,32.0,0.0,290.0,18.4,1019.8,2.0,17:59:47,4,3088.0,3.6125273582312114,0.0044244034
44.382701,-72.951878,116.0,2023-04-28 17:59:48+00:00,18.8,1.7,32.0,0.0,290.0,18.4,1019.8,2.0,17:59:48,4,3089.0,3.409869158261744,0.0044244034
44.382728,-72.95187,115.2,2023-04-28 17:59:49+00:00,18.8,1.7,32.0,0.0,290.0,18.4,1019.8,2.0,17:59:49,4,3090.0,3.06721598562091,0.0044244034
44.382756,-72.951863,114.4,2023-04-28 17:59:50+00:00,18.8,1.7,32.0,0.0,290.0,18.4,1019.8,2.0,17:59:50,4,3091.0,3.160961338237753,0.0044244034
44.382782,-72.951855,114.0,2023-04-28 17:59:51+00:00,18.8,1.7,32.0,0.0,290.0,18.4,1019.8,2.0,17:59:51,4,3092.0,2.9586130162061197,0.0044244034
44.382809,-72.951848,113.6,2023-04-28 17:59:52+00:00,18.8,1.7,32.0,0.0,290.0,18.4,1019.8,2.0,17:59:52,4,3093.0,3.0516485141234297,0.0044244034
44.382834,-72.951846,113.2,2023-04-28 17:59:53+00:00,18.8,1.7,32.0,0.0,290.0,18.4,1019.8,2.0,17:59:53,4,3094.0,2.7825610572789428,0.0044244034
44.38286,-72.951844,113.0,2023-04-28 17:59:54+00:00,18.8,1.7,32.0,0.0,290.0,18.4,1019.8,2.0,17:59:54,4,3095.0,2.8935053586919945,0.0044244034
44.382886,-72.951837,112.6,2023-04-28 17:59:55+00:00,18.8,1.7,32.0,0.0,290.0,18.4,1019.8,2.0,17:59:55,4,3096.0,2.942471020594173,0.0044244034
44.382912,-72.951829,112.0,2023-04-28 17:59:56+00:00,18.8,1.7,32.0,0.0,290.0,18.4,1019.8,2.0,17:59:56,4,3097.0,2.958612775778748,0.0044244034
44.382936,-72.951822,111.6,2023-04-28 17:59:57+00:00,18.8,1.7,32.0,0.0,290.0,18.4,1019.8,2.0,17:59:57,4,3098.0,2.7245873245636267,0.0044244034
44.382961,-72.951815,111.2,2023-04-28 17:59:58+00:00,18.8,1.7,32.0,0.0,290.0,18.4,1019.8,2.0,17:59:58,4,3099.0,2.833444532618029,0.0044244034
44.382989,-72.951808,110.8,2023-04-28 17:59:59+00:00,18.8,1.7,32.0,0.0,290.0,18.4,1019.8,2.0,17:59:59,4,3100.0,3.160961073541154,0.0044244034
44.383015,-72.951799,110.4,2023-04-28 18:00:00+00:00,18.8,2.2,33.0,0.0,240.0,14.8,1019.3,7.0,18:00:00,4,3101.0,2.976800738753596,0.004706908
44.383044,-72.951787,110.0,2023-04-28 18:00:01+00:00,18.9,2.3,33.0,0.0,240.0,14.8,1019.3,7.0,18:00:01,4,3102.0,3.361362853071648,0.004706908
44.38308,-72.951777,109.8,2023-04-28 18:00:02+00:00,18.9,2.3,33.0,0.0,240.0,14.8,1019.3,7.0,18:00:02,4,3103.0,4.078909631775234,0.004706908
44.383113,-72.951768,109.6,2023-04-28 18:00:03+00:00,18.9,2.3,33.0,0.0,240.0,14.8,1019.3,7.0,18:00:03,4,3104.0,3.736428397500501,0.004706908
44.383145,-72.951757,109.4,2023-04-28 18:00:04+00:00,18.9,2.3,33.0,0.0,240.0,14.8,1019.3,7.0,18:00:04,4,3105.0,3.662282347826494,0.004706908
44.383172,-72.951745,109.0,2023-04-28 18:00:05+00:00,18.9,2.3,33.0,0.0,240.0,14.8,1019.3,7.0,18:00:05,4,3106.0,3.1489404959394522,0.004706908
44.383196,-72.951727,109.0,2023-04-28 18:00:06+00:00,18.9,2.3,33.0,0.0,240.0,14.8,1019.3,7.0,18:00:06,4,3107.0,3.0281481422739365,0.004706908
44.383218,-72.951706,108.8,2023-04-28 18:00:07+00:00,18.9,2.3,33.0,0.0,240.0,14.8,1019.3,7.0,18:00:07,4,3108.0,2.9625453206609014,0.004706908
44.383243,-72.951681,108.6,2023-04-28 18:00:08+00:00,18.9,2.3,33.0,0.0,240.0,14.8,1019.3,7.0,18:00:08,4,3109.0,3.41849670087857,0.004706908
44.383271,-72.951644,108.4,2023-04-28 18:00:09+00:00,18.9,2.3,33.0,0.0,240.0,14.8,1019.3,7.0,18:00:09,4,3110.0,4.286481839375455,0.004706908
44.3833,-72.951608,108.2,2023-04-28 18:00:10+00:00,18.9,2.3,33.0,0.0,240.0,14.8,1019.3,7.0,18:00:10,4,3111.0,4.314413924294155,0.004706908
44.383345,-72.951566,108.0,2023-04-28 18:00:11+00:00,18.9,2.3,33.0,0.0,240.0,14.8,1019.3,7.0,18:00:11,4,3112.0,6.017108264843849,0.004706908
44.383358,-72.951555,107.8,2023-04-28 18:00:12+00:00,18.9,2.3,33.0,0.0,240.0,14.8,1019.3,7.0,18:00:12,4,3113.0,1.6897083152741406,0.004706908
44.383386,-72.951532,107.6,2023-04-28 18:00:13+00:00,18.9,2.3,33.0,0.0,240.0,14.8,1019.3,7.0,18:00:13,4,3114.0,3.6110597297144458,0.004706908
44.383427,-72.951495,107.2,2023-04-28 18:00:14+00:00,18.9,2.3,33.0,0.0,240.0,14.8,1019.3,7.0,18:00:14,4,3115.0,5.426755473308637,0.004706908
44.38344,-72.951482,107.0,2023-04-28 18:00:15+00:00,18.9,2.3,33.0,0.0,240.0,14.8,1019.3,7.0,18:00:15,4,3116.0,1.777616240974516,0.004706908
44.383468,-72.951458,106.8,2023-04-28 18:00:16+00:00,18.9,2.3,33.0,0.0,240.0,14.8,1019.3,7.0,18:00:16,4,3117.0,3.6521500935687103,0.004706908
44.383497,-72.951426,106.2,2023-04-28 18:00:17+00:00,18.9,2.3,33.0,0.0,240.0,14.8,1019.3,7.0,18:00:17,4,3118.0,4.109364183779876,0.004706908
44.383523,-72.951406,105.6,2023-04-28 18:00:18+00:00,18.9,2.3,33.0,0.0,240.0,14.8,1019.3,7.0,18:00:18,4,3119.0,3.2995498317255327,0.004706908
44.383554,-72.95138,105.2,2023-04-28 18:00:19+00:00,18.9,2.3,33.0,0.0,240.0,14.8,1019.3,7.0,18:00:19,4,3120.0,4.019791971842339,0.004706908
44.38358,-72.951361,105.0,2023-04-28 18:00:20+00:00,18.9,2.3,33.0,0.0,240.0,14.8,1019.3,7.0,18:00:20,4,3121.0,3.2618046304734003,0.004706908
44.383607,-72.951348,104.8,2023-04-28 18:00:21+00:00,18.9,2.3,33.0,0.0,240.0,14.8,1019.3,7.0,18:00:21,4,3122.0,3.1740458507313347,0.004706908
44.38364,-72.951335,104.6,2023-04-28 18:00:22+00:00,18.9,2.3,33.0,0.0,240.0,14.8,1019.3,7.0,18:00:22,4,3123.0,3.810472461556768,0.004706908
44.383668,-72.951323,104.4,2023-04-28 18:00:23+00:00,18.9,2.3,33.0,0.0,240.0,14.8,1019.3,7.0,18:00:23,4,3124.0,3.2549854268083465,0.004706908
44.383698,-72.951313,104.2,2023-04-28 18:00:24+00:00,18.9,2.3,33.0,0.0,240.0,14.8,1019.3,7.0,18:00:24,4,3125.0,3.427513096121683,0.004706908
44.383727,-72.951301,104.0,2023-04-28 18:00:25+00:00,18.9,2.3,33.0,0.0,240.0,14.8,1019.3,7.0,18:00:25,4,3126.0,3.3613600628051308,0.004706908
44.383754,-72.95129,103.8,2023-04-28 18:00:26+00:00,18.9,2.3,33.0,0.0,240.0,14.8,1019.3,7.0,18:00:26,4,3127.0,3.1256612021049524,0.004706908
44.38378,-72.95128,103.6,2023-04-28 18:00:27+00:00,18.9,2.3,33.0,0.0,240.0,14.8,1019.3,7.0,18:00:27,4,3128.0,2.996995668621612,0.004706908
44.383807,-72.951264,103.6,2023-04-28 18:00:28+00:00,18.9,2.3,33.0,0.0,240.0,14.8,1019.3,7.0,18:00:28,4,3129.0,3.2599105829890784,0.004706908
44.383835,-72.951255,103.4,2023-04-28 18:00:29+00:00,18.9,2.3,33.0,0.0,240.0,14.8,1019.3,7.0,18:00:29,4,3130.0,3.1929408208859993,0.004706908
44.383865,-72.951251,103.4,2023-04-28 18:00:30+00:00,18.9,2.3,33.0,0.0,240.0,14.8,1019.3,7.0,18:00:30,4,3131.0,3.3487964521904914,0.004706908
44.383895,-72.951244,103.4,2023-04-28 18:00:31+00:00,18.9,2.3,33.0,0.0,240.0,14.8,1019.3,7.0,18:00:31,4,3132.0,3.3799392872358283,0.004706908
44.383921,-72.951231,103.2,2023-04-28 18:00:32+00:00,18.9,2.3,33.0,0.0,240.0,14.8,1019.3,7.0,18:00:32,4,3133.0,3.069223673413988,0.004706908
44.383948,-72.951219,103.0,2023-04-28 18:00:33+00:00,18.9,2.3,33.0,0.0,240.0,14.8,1019.3,7.0,18:00:33,4,3134.0,3.1489370501976093,0.004706908
44.38397,-72.951198,103.0,2023-04-28 18:00:34+00:00,18.9,2.3,33.0,0.0,240.0,14.8,1019.3,7.0,18:00:34,4,3135.0,2.962533484453134,0.004706908
44.383993,-72.951178,103.0,2023-04-28 18:00:35+00:00,18.9,2.3,33.0,0.0,240.0,14.8,1019.3,7.0,18:00:35,4,3136.0,3.011958326084125,0.004706908
44.384021,-72.951158,103.0,2023-04-28 18:00:36+00:00,18.9,2.3,33.0,0.0,240.0,14.8,1019.3,7.0,18:00:36,4,3137.0,3.495787183550083,0.004706908
44.384049,-72.951137,102.8,2023-04-28 18:00:37+00:00,18.9,2.3,33.0,0.0,240.0,14.8,1019.3,7.0,18:00:37,4,3138.0,3.5328284278878868,0.004706908
44.384081,-72.951125,102.8,2023-04-28 18:00:38+00:00,18.9,2.3,33.0,0.0,240.0,14.8,1019.3,7.0,18:00:38,4,3139.0,3.6821654050525003,0.004706908
44.384113,-72.951113,102.6,2023-04-28 18:00:39+00:00,18.9,2.3,33.0,0.0,240.0,14.8,1019.3,7.0,18:00:39,4,3140.0,3.68216528966429,0.004706908
44.38414,-72.951097,102.6,2023-04-28 18:00:40+00:00,18.9,2.3,33.0,0.0,240.0,14.8,1019.3,7.0,18:00:40,4,3141.0,3.25990791973444,0.004706908
44.384171,-72.951084,102.6,2023-04-28 18:00:41+00:00,18.9,2.3,33.0,0.0,240.0,14.8,1019.3,7.0,18:00:41,4,3142.0,3.5971086940944437,0.004706908
44.384201,-72.951071,102.4,2023-04-28 18:00:42+00:00,18.9,2.3,33.0,0.0,240.0,14.8,1019.3,7.0,18:00:42,4,3143.0,3.4908432350376963,0.004706908
44.384224,-72.951061,102.4,2023-04-28 18:00:43+00:00,18.9,2.3,33.0,0.0,240.0,14.8,1019.3,7.0,18:00:43,4,3144.0,2.6771025071085863,0.004706908
44.384251,-72.95105,102.4,2023-04-28 18:00:44+00:00,18.9,2.3,33.0,0.0,240.0,14.8,1019.3,7.0,18:00:44,4,3145.0,3.1256593746089028,0.004706908
44.384278,-72.951034,102.4,2023-04-28 18:00:45+00:00,18.9,2.3,33.0,0.0,240.0,14.8,1019.3,7.0,18:00:45,4,3146.0,3.259906814702602,0.004706908
44.384307,-72.951013,102.4,2023-04-28 18:00:46+00:00,18.9,2.3,33.0,0.0,240.0,14.8,1019.3,7.0,18:00:46,4,3147.0,3.6310695547724694,0.004706908
44.384334,-72.951,102.2,2023-04-28 18:00:47+00:00,18.9,2.3,33.0,0.0,240.0,14.8,1019.3,7.0,18:00:47,4,3148.0,3.174042030843953,0.004706908
44.384364,-72.950987,102.2,2023-04-28 18:00:48+00:00,18.9,2.3,33.0,0.0,240.0,14.8,1019.3,7.0,18:00:48,4,3149.0,3.490842473116094,0.004706908
44.384388,-72.950973,102.2,2023-04-28 18:00:49+00:00,18.9,2.3,33.0,0.0,240.0,14.8,1019.3,7.0,18:00:49,4,3150.0,2.8908142507866184,0.004706908
44.384415,-72.95096,102.0,2023-04-28 18:00:50+00:00,18.9,2.3,33.0,0.0,240.0,14.8,1019.3,7.0,18:00:50,4,3151.0,3.17404160303565,0.004706908
44.384442,-72.950946,102.0,2023-04-28 18:00:51+00:00,18.9,2.3,33.0,0.0,240.0,14.8,1019.3,7.0,18:00:51,4,3152.0,3.2009354178975657,0.004706908
44.384464,-72.950932,102.0,2023-04-28 18:00:52+00:00,18.9,2.3,33.0,0.0,240.0,14.8,1019.3,7.0,18:00:52,4,3153.0,2.687159254828024,0.004706908
44.384492,-72.950918,102.0,2023-04-28 18:00:53+00:00,18.9,2.3,33.0,0.0,240.0,14.8,1019.3,7.0,18:00:53,4,3154.0,3.305314440982394,0.004706908
44.384517,-72.950901,102.2,2023-04-28 18:00:54+00:00,18.9,2.3,33.0,0.0,240.0,14.8,1019.3,7.0,18:00:54,4,3155.0,3.0906920022702415,0.004706908
44.384542,-72.950888,102.2,2023-04-28 18:00:55+00:00,18.9,2.3,33.0,0.0,240.0,14.8,1019.3,7.0,18:00:55,4,3156.0,2.964858428735527,0.004706908
44.384568,-72.950879,102.4,2023-04-28 18:00:56+00:00,18.9,2.3,33.0,0.0,240.0,14.8,1019.3,7.0,18:00:56,4,3157.0,2.976796936141752,0.004706908
44.384595,-72.950866,102.4,2023-04-28 18:00:57+00:00,18.9,2.3,33.0,0.0,240.0,14.8,1019.3,7.0,18:00:57,4,3158.0,3.17404065639763,0.004706908
44.384622,-72.950853,102.6,2023-04-28 18:00:58+00:00,18.9,2.3,33.0,0.0,240.0,14.8,1019.3,7.0,18:00:58,4,3159.0,3.1740405165057872,0.004706908
44.38465,-72.950838,102.6,2023-04-28 18:00:59+00:00,18.9,2.3,33.0,0.0,240.0,14.8,1019.3,7.0,18:00:59,4,3160.0,3.3330533024439086,0.004706908
44.384676,-72.950822,102.4,2023-04-28 18:01:00+00:00,18.9,2.3,33.0,0.0,240.0,14.8,1019.3,7.0,18:01:00,4,3161.0,3.157934270190986,0.004706908
44.384703,-72.950812,102.4,2023-04-28 18:01:01+00:00,18.9,2.3,33.0,0.0,240.0,14.8,1019.3,7.0,18:01:01,4,3162.0,3.1042533084651813,0.004706908
44.384733,-72.950797,102.2,2023-04-28 18:01:02+00:00,18.9,2.3,33.0,0.0,240.0,14.8,1019.3,7.0,18:01:02,4,3163.0,3.5414068128108926,0.004706908
44.384761,-72.95078,102.0,2023-04-28 18:01:03+00:00,18.9,2.3,33.0,0.0,240.0,14.8,1019.3,7.0,18:01:03,4,3164.0,3.393468872065022,0.004706908
44.384792,-72.950765,101.8,2023-04-28 18:01:04+00:00,18.9,2.3,33.0,0.0,240.0,14.8,1019.3,7.0,18:01:04,4,3165.0,3.646198461220254,0.004706908
44.384824,-72.95074,101.6,2023-04-28 18:01:05+00:00,18.9,2.3,33.0,0.0,240.0,14.8,1019.3,7.0,18:01:05,4,3166.0,4.075856155693344,0.004706908
